"ID",Reference,Component,Use Case,Threat,Name,Description,State,Test Result
c0a2ccd2-9593-4356-bcb3-d79940e86b77,C-STORAGE-DP-5,Azure Storage,Information Disclosure,Unauthorized access to customer-managed keys and data in Azure Storage,Use customer-managed key option in data at rest encryption when required,"Azure also provides an encryption option using keys managed by yourself (customer-managed keys) for most services. 

Azure Key Vault Standard, Premium, and Managed HSM are natively integrated with many Azure Services for customer-managed key use cases. You may use Azure Key Vault to generate your key or bring your own keys.

However, using the customer-managed key option requires additional operational effort to manage the key lifecycle. This may include encryption key generation, rotation, revoke, and access control, etc. ",recommended,not-tested
c3fe3bd7-0488-45c8-98bf-7cbc59845610,C-AZURE-IOT-EDGE-CNT-03,M2,Tampering,Lack of runtime attestation,Integrate runtime attestation,"<p>Ensuring that Azure IoT Edge devices are running only authorized software is critical for maintaining the security and integrity of IoT environments. Implementing runtime attestation mechanisms can effectively verify the software integrity and authenticity on these devices. Follow the steps below to set up and utilize runtime attestation:</p>

<ol>
    <li>
        <p><strong>Enable Device Identity and Access Control:</strong></p>
        <ul>
            <li>Assign each IoT Edge device a unique identity through the Azure IoT Hub. This helps maintain a secure channel for communication and attestation verification.</li>
            <li>Utilize Azure Active Directory to manage role-based access controls, ensuring that only authorized users and services can interact with your IoT Edge devices.</li>
        </ul>
    </li>
    <li>
        <p><strong>Use TPM for Secure Attestation:</strong></p>
        <ul>
            <li>Make sure your IoT Edge devices support a Trusted Platform Module (TPM). TPMs provide a hardware-based mechanism for securely storing cryptographic keys and credentials.</li>
            <li>Configure the IoT Edge runtime on devices to use the TPM for performing and verifying attestation processes.</li>
        </ul>
    </li>
    <li>
        <p><strong>Configure Azure Policy for Compliance:</strong></p>
        <ul>
            <li>Set up Azure Policy definitions that specify the allowed images and software versions for your IoT Edge deployments. This assists in maintaining fleet-wide compliance.</li>
            <li>Regularly audit and update these policies to reflect new requirements and software updates.</li>
        </ul>
    </li>
    <li>
        <p><strong>Set Up Automated Security Monitoring:</strong></p>
        <ul>
            <li>Use Azure Security Center for IoT to monitor the security posture of your IoT Edge devices in real-time, identifying any unauthorized modifications to runtime configurations.</li>
            <li>Implement alerts that notify you immediately when an attestation fails, triggering a review or automated remediation process.</li>
        </ul>
    </li>
    <li>
        <p><strong>Perform Regular Software Updates and Patching:</strong></p>
        <ul>
            <li>Regularly update and patch your IoT Edge software and modules to mitigate known vulnerabilities. Use the automatic updates feature when applicable.</li>
            <li>Craft a continuous deployment pipeline using Azure DevOps to push secure software updates while ensuring they go through proper attestation checks before going live.</li>
        </ul>
    </li>
    <li>
        <p><strong>Review Attestation Logs:</strong></p>
        <ul>
            <li>Periodically review attestation logs and reports within Azure to ensure that only authorized software is running on your devices.</li>
            <li>Utilize these logs to identify patterns or anomalies that might indicate a security breach.</li>
        </ul>
    </li>
</ol>

<p><strong>References</strong></p>
<ul>
    <li><a href=""https://learn.microsoft.com/en-us/azure/iot-edge/security"">Azure IoT Edge Security</a></li>
</ul>
",recommended,not-tested
c634ea27-c8eb-44a2-a7f8-468cfd759322,C-COGNITIVE-SERVICES-DP-2,Azure Cognitive Service,Information Disclosure,Unauthorized access to customer-managed keys and data loss prevention,Monitor anomalies and threats targeting sensitive data,"Use Azure Information protection (AIP) to monitor the data that has been classified and labeled.

Use Microsoft Defender for Storage, Microsoft Defender for SQL, Microsoft Defender for open-source relational databases, and Microsoft Defender for Cosmos DB to alert on anomalous transfer of information that might indicate unauthorized transfers of sensitive data information.  

Note: If required for compliance of data loss prevention (DLP), you can use a host-based DLP solution from Azure Marketplace or a Microsoft 365 DLP solution to enforce detective and/or preventative controls to prevent data exfiltration.",recommended,not-tested
c7907d49-ebea-4595-8df9-d8d2011f9ad0,C-BROWSER-CNT-01,Browser,Information Disclosure,Attackers inject malicious scripts via cross-site scripting (XSS),Implement client-side script blockers,"<p>Implement and regularly update client-side script blockers on all client machines to mitigate cross-site scripting (XSS) risks. This control restricts the execution of untrusted scripts within the browser, ensuring that only verified and safe code is run. Developers and DevOps engineers should configure built-in browser options or deploy reputable script-blocking extensions to prevent malicious code execution. Regular audits and updates are essential to maintain the effectiveness of these blockers against emerging threats.</p><p><strong>Implementation Steps:</strong></p><p><strong>Activate Built-in Script Blocking:</strong><br>Configure the browser settings to enable any built-in script blocking features that prevent untrusted script execution.</p><p><strong>Deploy Trusted Extensions:</strong><br>For browsers lacking robust built-in capabilities, deploy reputable third-party script-blocking extensions (e.g., NoScript) using centralized management tools.</p><p><strong>Enforce Configuration Policies:</strong><br>Use enterprise management solutions such as Group Policy or MDM to enforce consistent script-blocking settings across all client machines.</p><p><strong>Monitor and Audit:</strong><br>Regularly review and test the effectiveness of script blockers through security audits and simulated attack scenarios, updating configurations as needed.</p><p><strong>References:</strong></p><ul><li><a href=""https://cheatsheetseries.owasp.org/cheatsheets/XSS_Filter_Evasion_Cheat_Sheet.html"">OWASP XSS Prevention Cheat Sheet</a></li></ul>",recommended,not-tested
d67821e1-66ca-45e9-88cd-6cfbd08382b2,C-STORAGE-LT-4,Azure Storage,Information Disclosure,Unauthorized access attempts to Azure Storage accounts via endpoint devices,Enable network logging for security investigation,"Enable and collect network security group (NSG) resource logs, NSG flow logs, Azure Firewall logs, and Web Application Firewall (WAF) logs, and logs from virtual machines via the network traffic data collection agent for security analysis to support incident investigations, and security alert generation. You can send the flow logs to an Azure Monitor Log Analytics workspace and then use Traffic Analytics to provide insights.

Collect DNS query logs to assist in correlating other network data.",recommended,not-tested
d67d1dfa-1d3f-45b0-87b6-ae6f3f003f1b,C-AZURE-IOT-EDGE-CNT-01,EdgeRuntime,Tampering,Unauthorized access to IoT Edge devices,Implement certificate-based authentication,"<p>Implementing certificate-based authentication for Azure IoT Edge involves several steps to ensure secure communication between devices, modules, and other system actors. Follow these steps to configure and establish certificate-based authentication derived from PKiX standards:</p>

<ol>
    <li><strong>Set Up Your Public Key Infrastructure (PKI):</strong>
        <ul>
            <li>Design or acquire a Public Key Infrastructure (PKI) solution that aligns with your organization's security policies and compliance requirements.</li>
            <li>Ensure that your PKI supports X.509 certificates, as these are a standard for IoT Edge security.</li>
        </ul>
    </li>
    <li><strong>Generate Certificates:</strong>
        <ul>
            <li>Create a root certificate authority (CA) if your organization doesn’t already have one. This CA will be used to sign all devices and module certificates.</li>
            <li>Generate intermediate and leaf certificates under your root CA. These will represent devices, modules, and users interacting with the IoT Edge.</li>
            <li>Each certificate should include a unique subject name to ensure precise identity verification of each entity.</li>
        </ul>
    </li>
    <li><strong>Configure IoT Edge to Use Certificates:</strong>
        <ul>
            <li>Install the root certificate authority on the IoT Edge device. This will help IoT Edge to verify the signatures on identity certificates of clients.</li>
            <li>Deploy device and module certificates onto the respective devices and modules.</li>
            <li>Configure Azure IoT Edge runtime to use these certificates by updating its configuration file (`config.yaml`). Specifically, specify the paths to the certificate files and any related keys.</li>
        </ul>
    </li>
    <li><strong>Secure Certificate Storage and Distribution:</strong>
        <ul>
            <li>Use Azure Key Vault or a similar secure store to manage and periodically rotate certificates and private keys.</li>
            <li>Apply best practices for secure access to keys and certificates, ensuring that they are isolated from non-essential components.</li>
        </ul>
    </li>
    <li><strong>Enable Certificate Revocation Checks:</strong>
        <ul>
            <li>Configure IoT Edge to perform revocation checks for certificates against Online Certificate Status Protocol (OCSP) or Certificate Revocation Lists (CRL) to ensure all entities are trusted and valid.</li>
        </ul>
    </li>
    <li><strong>Regularly Audit and Monitor Certification Status:</strong>
        <ul>
            <li>Schedule regular audits of your certificate and key usage to ensure integrity and compliance with security policies.</li>
            <li>Monitor logs and alerts related to certificate validation and access, making use of Azure Security Center for IoT for enhanced visibility.</li>
        </ul>
    </li>
</ol>

<p><strong>References</strong></p>
<ul>
    <li><a href=""https://learn.microsoft.com/en-us/azure/iot-edge/security"">Azure IoT Edge Security</a></li>
</ul>
",recommended,not-tested
d8c59043-37cc-46cd-977c-fd693bf0281d,C-COGNITIVE-SERVICES-AM-2,Azure Cognitive Service,Tampering,Unauthorized access and data breaches due to misconfigured cloud resources,Use only approved services,Use Azure Policy to audit and restrict which services users can provision in your environment. Use Azure Resource Graph to query for and discover resources within their subscriptions. You can also use Azure Monitor to create rules to trigger alerts when a non-approved service is detected.,recommended,not-tested
e5a0378a-139a-4c60-b427-826c70f5f50d,C-IOT-HUB-DP-6,Azure IoT Hub,Information Disclosure,Unauthorized access to Azure Key Vault encryption keys,Use a secure key management process,"Use Azure Key Vault to create and control your encryption keys life cycle, including key generation, distribution, and storage. Rotate and revoke your keys in Azure Key Vault and your service based on the defined schedule and when there is a key retirement or compromise. Require a certain cryptographic type and minimum key size when generating keys.

When there is a need to use customer-managed key (CMK) in the workload services or applications, ensure you follow the best practices:
- Use a key hierarchy to generate a separate data encryption key (DEK) with your key encryption key (KEK) in your key vault. 
- Ensure keys are registered with Azure Key Vault and implemented via key IDs in each service or application.

To maximize the key material lifetime and portability, bring your own key (BYOK) to the services (i.e., importing HSM-protected keys from your on-premises HSMs into Azure Key Vault). Follow the recommended guideline to perform the key generation and key transfer.

Note: Refer to the below for the FIPS 140-2 level for Azure Key Vault types and FIPS compliance/validation level.
- Software-protected keys in vaults (Premium & Standard SKUs):  FIPS 140-2 Level 1
- HSM-protected keys in vaults (Premium SKU): FIPS 140-2 Level 2
- HSM-protected keys in Managed HSM: FIPS 140-2 Level 3
Azure Key Vault Premium uses a shared HSM infrastructure in the backend. Azure Key Vault Managed HSM uses dedicated, confidential service endpoints with a dedicated HSM for when you need a higher level of key security.",recommended,not-tested
e5cc3683-0cf7-491e-ac5c-bc4fea344348,C-IOT-HUB-PA-7,Azure IoT Hub,Elevation of Privilege,Unauthorized IoT Hub API access due to misconfigured RBAC role assignment,Follow just enough administration (least privilege) principle,"Use Azure role-based access control (Azure RBAC) to manage Azure resource access through role assignments. Through RBAC, you can assign roles to users, groups, service principals, and managed identities. There are pre-defined built-in roles for certain resources, and these roles can be inventoried or queried through tools such as Azure CLI, Azure PowerShell, and the Azure portal. 

The privileges you assign to resources through Azure RBAC should always be limited to what's required by the roles. Limited privileges will complement the just-in-time (JIT) approach of Azure AD Privileged Identity Management (PIM), and those privileges should be reviewed periodically. If required, you can also use PIM to define a time-bound assignment, which is a condition in a role assignment where a user can only activate the role within the specified start and end dates. 

Note: Use Azure built-in roles to allocate permissions and only create custom roles when required.",recommended,not-tested
e846540e-be63-4c3c-9900-2f3246bdc20d,C-STORAGE-LT-4,Azure,Information Disclosure,Unauthorized access attempts to Azure Storage accounts via endpoint devices,Enable network logging for security investigation,"Enable and collect network security group (NSG) resource logs, NSG flow logs, Azure Firewall logs, and Web Application Firewall (WAF) logs, and logs from virtual machines via the network traffic data collection agent for security analysis to support incident investigations, and security alert generation. You can send the flow logs to an Azure Monitor Log Analytics workspace and then use Traffic Analytics to provide insights.

Collect DNS query logs to assist in correlating other network data.",recommended,not-tested
e95efd52-f30a-465c-8cfb-e3cd86ebb0e7,C-STORAGE-LT-1,Azure,Information Disclosure,Unauthorized access attempts to Azure Storage accounts via endpoint devices,Enable threat detection capabilities,"Use the threat detection capability of Microsoft Defender for Cloud for the respective Azure services. 

For threat detection not included in Microsoft Defender services, refer to Microsoft Cloud Security Benchmark service baselines for the respective services to enable the threat detection or security alert capabilities within the service. Ingest alerts and log data from Microsoft Defender for Cloud, Microsoft 365 Defender, and log data from other resources into your Azure Monitor or Microsoft Sentinel instances to build analytics rules, which hunt detect threats and create alerts that match specific criteria across your environment. 

For Operational Technology (OT) environments that include computers that control or monitor Industrial Control System (ICS) or Supervisory Control and Data Acquisition (SCADA) resources, use Microsoft Defender for IoT to inventory assets and detect threats and vulnerabilities. 

For services that do not have a native threat detection capability, consider collecting the data plane logs and analyze the threats through Microsoft Sentinel.",recommended,not-tested
ea2a2dcb-cb43-450a-b22f-119066ac0523,C-STORAGE-IM-7,Azure,Information Disclosure,Insecure storage of credentials and hard-coded credentials in configuration files,Restrict resource access based on conditions,"Use Azure AD conditional access for more granular access controls based on user-defined conditions, such as requiring user logins from certain IP ranges (or devices) to use MFA. Azure AD Conditional Access allows you to enforce access controls on your organization’s apps based on certain conditions. 

Define the applicable conditions and criteria for Azure AD conditional access in the workload. Consider the following common use cases: 
- Requiring multi-factor authentication for users with administrative roles
- Requiring multi-factor authentication for Azure management tasks
- Blocking sign-ins for users attempting to use legacy authentication protocols
- Requiring trusted locations for Azure AD Multi-Factor Authentication registration
- Blocking or granting access from specific locations
- Blocking risky sign-in behaviors
- Requiring organization-managed devices for specific applications

Note: Granular authentication session management controls can also be implemented through Azure AD conditional access policies such as sign-in frequency and persistent browser session.",recommended,not-tested
ef337fab-5097-478e-9d55-de483be52c58,C-BROWSER-CNT-02,Browser,Information Disclosure,Attackers inject malicious scripts via cross-site scripting (XSS),Activate built-in browser security filters,"<p>Implement and regularly update built-in browser security filters on all client machines to protect against malicious scripts, exploit code, and other types of web-based threats. These filters help detect and block untrusted content and potential attacks that could compromise the browser or steal sensitive data. Regular reviews and updates ensure that the browser’s security configurations remain effective against emerging threats.</p><p><strong>Implementation Steps:</strong></p><p><strong>Review Browser Security Settings:</strong><br>Verify that the browser’s security filters are enabled by default in the configuration settings.</p><p><strong>Configure Automatic Updates:</strong><br>Ensure that browsers are set to automatically update so that the latest security filters and patches are applied.</p><p><strong>Enforce Organizational Policies:</strong><br>Deploy centralized management policies (e.g., via Group Policy or MDM solutions) to enforce and monitor these settings across all client machines.</p><p><strong>Test Security Filter Effectiveness:</strong><br>Regularly perform security audits and simulated attacks to verify that the security filters are properly detecting and blocking malicious content.</p><p><strong>References:</strong></p><ul><li><a href=""https://owasp.org/www-project-secure-headers/"">OWASP Secure Headers Project</a></li></ul>",recommended,not-tested
efc86284-3bd6-4ca2-91af-67ce11a09759,C-STORAGE-LT-1,Azure Storage,Information Disclosure,Unauthorized access attempts to Azure Storage accounts via endpoint devices,Enable threat detection capabilities,"Use the threat detection capability of Microsoft Defender for Cloud for the respective Azure services. 

For threat detection not included in Microsoft Defender services, refer to Microsoft Cloud Security Benchmark service baselines for the respective services to enable the threat detection or security alert capabilities within the service. Ingest alerts and log data from Microsoft Defender for Cloud, Microsoft 365 Defender, and log data from other resources into your Azure Monitor or Microsoft Sentinel instances to build analytics rules, which hunt detect threats and create alerts that match specific criteria across your environment. 

For Operational Technology (OT) environments that include computers that control or monitor Industrial Control System (ICS) or Supervisory Control and Data Acquisition (SCADA) resources, use Microsoft Defender for IoT to inventory assets and detect threats and vulnerabilities. 

For services that do not have a native threat detection capability, consider collecting the data plane logs and analyze the threats through Microsoft Sentinel.",recommended,not-tested
f54e3224-ac0b-4124-b650-82c109325846,C-VIDEO-CAMERA-CNT-02,USB Video Camera,Elevation of Privilege,Attackers gain unauthorized access to camera controls or administrative interface,Implement strong authentication and change default credentials,"<p>Implementing strong authentication and changing default credentials are essential security measures aimed at safeguarding video cameras from unauthorized access and potential exploitation. These practices ensure that only authorized users can access and control video surveillance systems, thereby protecting sensitive video data and maintaining the integrity of security operations.</p><p><strong>Changing Default Credentials:</strong><br>Immediately replace manufacturer-provided default usernames and passwords with unique, strong credentials. Default credentials are widely known and often exploited by attackers to gain unauthorized access. Using complex passwords that include a combination of letters, numbers, and special characters significantly reduces the risk of brute-force and credential-stuffing attacks.</p><p><strong>Implementing Strong Authentication Mechanisms:</strong><br>Utilize robust authentication methods such as multi-factor authentication (MFA) to add an additional layer of security beyond just passwords. MFA requires users to provide two or more verification factors, making it more difficult for attackers to gain access even if they obtain user credentials. Additionally, integrating video cameras with centralized authentication systems like LDAP or Active Directory can streamline user management and enhance security.</p><p><strong>Regular Credential Updates and Management:</strong><br>Establish policies for regularly updating passwords and managing credentials securely. This includes enforcing password complexity requirements, scheduling periodic password changes, and ensuring that credentials are stored securely using encryption. Implementing account lockout mechanisms after a certain number of failed login attempts can further protect against unauthorized access attempts.</p><p><strong>Reference:</strong></p><ul><li><a href=""https://www.ncsc.gov.uk/collection/passwords/password-manager-buyers-guide"">Guide to Enterprise Password Management</a></li></ul>",recommended,not-tested
f92e9316-939a-4f9e-8a33-a8cae7eb454d,C-AZURE-IOT-EDGE-CNT-01,IoT Edge Device,Tampering,Unauthorized access to IoT Edge devices,Implement certificate-based authentication,"<p>Implementing certificate-based authentication for Azure IoT Edge involves several steps to ensure secure communication between devices, modules, and other system actors. Follow these steps to configure and establish certificate-based authentication derived from PKiX standards:</p>

<ol>
    <li><strong>Set Up Your Public Key Infrastructure (PKI):</strong>
        <ul>
            <li>Design or acquire a Public Key Infrastructure (PKI) solution that aligns with your organization's security policies and compliance requirements.</li>
            <li>Ensure that your PKI supports X.509 certificates, as these are a standard for IoT Edge security.</li>
        </ul>
    </li>
    <li><strong>Generate Certificates:</strong>
        <ul>
            <li>Create a root certificate authority (CA) if your organization doesn’t already have one. This CA will be used to sign all devices and module certificates.</li>
            <li>Generate intermediate and leaf certificates under your root CA. These will represent devices, modules, and users interacting with the IoT Edge.</li>
            <li>Each certificate should include a unique subject name to ensure precise identity verification of each entity.</li>
        </ul>
    </li>
    <li><strong>Configure IoT Edge to Use Certificates:</strong>
        <ul>
            <li>Install the root certificate authority on the IoT Edge device. This will help IoT Edge to verify the signatures on identity certificates of clients.</li>
            <li>Deploy device and module certificates onto the respective devices and modules.</li>
            <li>Configure Azure IoT Edge runtime to use these certificates by updating its configuration file (`config.yaml`). Specifically, specify the paths to the certificate files and any related keys.</li>
        </ul>
    </li>
    <li><strong>Secure Certificate Storage and Distribution:</strong>
        <ul>
            <li>Use Azure Key Vault or a similar secure store to manage and periodically rotate certificates and private keys.</li>
            <li>Apply best practices for secure access to keys and certificates, ensuring that they are isolated from non-essential components.</li>
        </ul>
    </li>
    <li><strong>Enable Certificate Revocation Checks:</strong>
        <ul>
            <li>Configure IoT Edge to perform revocation checks for certificates against Online Certificate Status Protocol (OCSP) or Certificate Revocation Lists (CRL) to ensure all entities are trusted and valid.</li>
        </ul>
    </li>
    <li><strong>Regularly Audit and Monitor Certification Status:</strong>
        <ul>
            <li>Schedule regular audits of your certificate and key usage to ensure integrity and compliance with security policies.</li>
            <li>Monitor logs and alerts related to certificate validation and access, making use of Azure Security Center for IoT for enhanced visibility.</li>
        </ul>
    </li>
</ol>

<p><strong>References</strong></p>
<ul>
    <li><a href=""https://learn.microsoft.com/en-us/azure/iot-edge/security"">Azure IoT Edge Security</a></li>
</ul>
",recommended,not-tested
fb6491d9-9a88-4b48-993f-ee75c7af37d2,C-AZURE-APPLICATION-INSIGHTS-CNT-03,Azure Application Insights,Elevation of Privilege,Attackers gain access to the system by exploiting weak security configurations,Ensure that SKU Basic/Consumption is not used on artifacts that need to be monitored,"<p>An ideal countermeasure for securing Azure Application Insights involves implementing robust access controls, monitoring, and configuration management to protect telemetry data and ensure operational resilience. Here is a detailed step-by-step guide:</p>

<ol>
    <li><strong>Restrict Access to Application Insights:</strong>
        <ul>
            <li>Navigate to the Azure Portal and select your Application Insights resource.</li>
            <li>Go to the ""Access control (IAM)"" section.</li>
            <li>Assign roles that are least privilege, such as the ""Reader"" role, to users who do not need to modify settings.</li>
            <li>Enable Multi-Factor Authentication (MFA) for all users who have access to Azure resources, including Application Insights.</li>
        </ul>
    </li>
    <li><strong>Configure Data Collection and Retention:</strong>
        <ul>
            <li>In the Azure Portal, access your Application Insights instance.</li>
            <li>Select ""Configure"" under the ""Monitoring"" section and fine-tune the data sampling rates to minimize excessive data collection.</li>
            <li>Set retention policies to automatically delete older data, aligning with your compliance requirements.</li>
        </ul>
    </li>
    <li><strong>Enable Diagnostic Settings:</strong>
        <ul>
            <li>Open your Application Insights resource in the Azure Portal.</li>
            <li>Go to ""Diagnostic settings"" and configure logging to capture detailed telemetry data.</li>
            <li>Ensure logs are being sent to a secure storage location, such as Azure Log Analytics or Azure Blob Storage, with appropriate access controls.</li>
        </ul>
    </li>
    <li><strong>Implement Alerts and Monitoring:</strong>
        <ul>
            <li>Set up alerts in the Azure Monitor for critical metrics and anomalies in Application Insights.</li>
            <li>Create customized dashboards to visualize key performance indicators and ensure timely identification of issues.</li>
        </ul>
    </li>
    <li><strong>Regularly Review and Audit Usage:</strong>
        <ul>
            <li>Periodically review audit logs and access logs to detect any unauthorized access or changes.</li>
            <li>Conduct regular security assessments to ensure all configurations align with best practices.</li>
        </ul>
    </li>
</ol>

<p><strong>References</strong></p>
<ul>
    <li><a href=""https://docs.microsoft.com/en-us/azure/role-based-access-control/role-assignments-portal"">Assign Azure roles using the Azure portal</a></li>
    
    <li><a href=""https://docs.microsoft.com/en-us/azure/azure-monitor/app/pricing"">Azure Monitor pricing and retention policies</a></li>
    <li><a href=""https://docs.microsoft.com/en-us/azure/azure-monitor/essentials/diagnostic-settings"">Manage diagnostic settings in Azure</a></li>
    <li><a href=""https://docs.microsoft.com/en-us/azure/azure-monitor/alerts/alerts-overview"">Overview of alerts in Microsoft Azure</a></li>
</ul>",recommended,not-tested
fc7d0b06-8dc0-4ce0-a97f-7bae5c2b8041,C-AZURE-IOT-EDGE-CNT-02,M1,Information Disclosure,Insufficient encryption of data at rest,Enable encryption at rest,"<section>
    <p>To ensure that all data stored on Azure IoT Edge devices is encrypted at rest and protected from unauthorized access, follow the step-by-step guidance below using Azure's built-in encryption capabilities:</p>
    
    <ol>
        <li>
            <p>Before deploying Azure IoT Edge on your devices, ensure they support encryption at rest. This typically involves a hardware security module (HSM) or a Trusted Platform Module (TPM) for secure key storage:</p>
            <ul>
                <li>Check the device’s compatibility with encryption standards and assess whether a software-based encryption approach is necessary if hardware encryption is unavailable.</li>
            </ul>
        </li>
        <li>
            <p>Install Azure IoT Edge on your devices:</p>
            <ul>
                <li>Follow the instructions provided by Microsoft to set up the IoT Edge runtime on your equipment. Detailed setup instructions can be found <a href=""https://learn.microsoft.com/en-us/azure/iot-edge/how-to-install-iot-edge"">here</a>.</li>
            </ul>
        </li>
        <li>
            <p>Implement data encryption for modules running on IoT Edge. Use the following guidelines:</p>
            <ul>
                <li>Leverage Azure Storage account in the cloud or use Azure Blob Storage on IoT Edge. Both support server-side encryption at rest with either Microsoft-managed keys or customer-managed keys using Azure Key Vault.</li>
                <li>For data stored locally, consider utilizing BitLocker (on Windows-based IoT Edge devices) or the LUKS (Linux Unified Key Setup) encryption on Linux devices.</li>
                <li>When using Azure Blob Storage on IoT Edge, ensure that encryption features are enabled through the Azure portal or Azure CLI.</li>
            </ul>
        </li>
        <li>
            <p>Enable double encryption if needed for highly sensitive data:</p>
            <ul>
                <li>Optionally employ client-side encryption before sending data to Azure Blob Storage, ensuring another layer of protection by encrypting data with Azure's Storage Client Library before upload.</li>
            </ul>
        </li>
        <li>
            <p>Regularly review and update security policies and ensure that all software components of your IoT Edge deployments are kept up to date with security patches:</p>
            <ul>
                <li>Monitor for updates or vulnerabilities reported by Microsoft and relevant industry standards regarding encryption technologies.</li>
                <li>Implement automated update systems where possible to minimize the risk of outdated software exposing encryption keys or data.</li>
            </ul>
        </li>
    </ol>
</section>
<p><strong>References</strong></p>
<ul>
    <li><a href=""https://learn.microsoft.com/en-us/azure/iot-edge/security"">Azure IoT Edge Security</a></li>
    <li><a href=""https://learn.microsoft.com/en-us/azure/storage/common/storage-service-encryption"">Azure Storage Service Encryption</a></li>
    <li><a href=""https://learn.microsoft.com/en-us/azure/security/fundamentals/encryption-atrest"">Azure Encryption of Data at Rest</a></li>
    <li><a href=""https://learn.microsoft.com/en-us/azure/key-vault/general/overview"">Azure Key Vault Overview</a></li>
</ul>",recommended,not-tested
